DATE,IP SOURCE,OWNER SOURCE,ID SOURCE,IP TARGET,STATE TARGET,TARGET OWNER,ID TARGET,INTRUSION METHOD,SUCCESS,LOG TRACE,VOTES CHANGED
11/04/2020 00:44:10,37.493.269.555,NETWORK AVHJ-OU,25:cf:9e:2e:e6:b1,601.595.431.804,NEVADA,LYON COUNTY,32:1b:6d:29:01:44,BOTH,N,N,TRUMP: DOWN 32806
11/03/2020 17:41:33,914.245.213.304,CELLNAM GU CH,6d:2e:48:3a:9f:d9,607.657.591.569,PENNSYLVANIA,MONTGOMERY COUNTY ELECTION,23:00:60:74:c2:03,CREDENTIALS,U,N,TRUMP: DOWN 20223
11/04/2020 06:50:24,891.123.639.502,INFRASTRUCTURE WUHAN LTD NET,e3:0d:a4:8f:5a:88,406.475.512.949,GEORGIA,WHITFIELD COUNTY,36:eb:11:dc:02:04,BOTH,Y,N,TRUMP: DOWN 34556
11/02/2020 10:18:59,478.931.480.996,COMMERCIAL SBUH-187 INFRASTRUCTURE 718 SUITE,58:b2:3a:d9:6c:61,206.946.142.851,ARIZONA,COCONINO COUNTY,f5:69:82:10:66:e8,FIREWALL,N,N,TRUMP: DOWN 40657
11/05/2020 21:13:04,452.426.371.942,NETLIN GB,7b:fc:a1:2d:33:3c,72.139.565.46,PENNSYLVANIA,DELAWARE COUNTY ELECTION,d0:ec:29:56:0a:4b,*,Y, ,TRUMP: DOWN 10731
11/05/2020 01:40:53,693.7.266.484,RSV COMMERCIAL COMM COMMERCE ADDRESSES HPO-SUITE ALK-143,ab:2b:0c:f5:50:28,44.256.501.743,ARIZONA,MOHAVE COUNTY,66:82:43:15:03:45,BOTH, ,Y,TRUMP: DOWN 7252
11/03/2020 14:30:50,34.972.844.214,SUITE ONLINE NET ADDRESSES CELLNAM GU,28:96:e1:ab:8d:cd,744.124.448.665,ARIZONA,GILA COUNTY,fa:29:09:7f:04:5e,CREDENTIALS,U,N,TRUMP: DOWN 21003
11/01/2020 13:44:24,669.767.523.112,POOLS JAPAN LKL-21,68:9d:31:7a:59:75,35.676.706.350,PENNSYLVANIA,PERRY COUNTY,d7:94:ab:f0:e1:a4,BOTH,Y, ,TRUMP: DOWN 37949
11/03/2020 12:35:48,823.506.128.243,GMBH IP CHINA GU SUITE,c1:df:b1:ca:06:ab,709.697.346.539,PENNSYLVANIA,WESTMORELAND COUNTY,c0:2c:8f:ff:ca:ee,*,N,N,TRUMP: DOWN 23302
11/04/2020 17:30:50,595.914.239.873,GU INFORMATION,dc:2a:d2:51:01:cf,111.532.872.452,PENNSYLVANIA,CLARION COUNTY ELECTION,29:30:ed:1e:b6:04,*,N,Y,TRUMP: DOWN 9382
11/03/2020 02:15:32,396.429.998.647,RU WEB SINGNET,fd:5f:a0:85:82:e8,965.578.985.670,NEVADA,ELKO COUNTY ELECTION,24:70:1c:9d:36:ff,FIREWALL,N,Y,TRUMP: DOWN 37439
11/03/2020 21:45:30,113.580.482.854,KJBHJD LTD STATIC TECHNOLOGY GU NET,47:1e:96:c6:f3:03,317.825.621.429,ARIZONA,GREENLEE COUNTY,f4:01:7e:5c:dd:29,CREDENTIALS,N,Y,TRUMP: DOWN 7461
11/02/2020 01:25:30,469.96.569.294,RCV ETHN KJBHJD LTD BEIJING,50:48:97:1e:f2:de,102.828.47.451,NEVADA,WASHOE COUNTY,d1:19:97:d0:15:e6,FIREWALL,Y,Y,TRUMP: DOWN 12519
11/03/2020 05:02:42,356.0.152.122,RCV SINGNET,7e:1b:82:80:f4:6c,377.543.956.329,NEVADA,CHURCHILL COUNTY ELECTION,15:2f:3b:83:61:f4,BOTH,N,Y,TRUMP: DOWN 41930
11/01/2020 14:12:37,637.136.809.970,CELLNAM ALLOYS WLS SBUH-187 COMMERCE CENTER,1a:9d:fb:73:a4:5d,883.993.820.590,MICHIGAN,WAYNE COUNTY ELECTION,7d:c4:e9:25:52:c0,CREDENTIALS,U,N,TRUMP: DOWN 30934
11/04/2020 20:05:46,285.780.739.44,718 RU WLS,3f:c6:34:a0:d5:3c,937.540.607.423,MICHIGAN,ST. CLAIR COUNTY,e1:42:ab:48:9e:72,BOTH,Y, ,TRUMP: DOWN 19860
11/01/2020 07:33:18,564.855.502.90,POOLS JAPAN KJBHJD LTD GMBH,cd:71:a5:52:38:76,478.476.563.938,NEVADA,HUMBOLDT COUNTY ELECTION,41:87:f5:bd:89:eb,FIREWALL,N, ,TRUMP: DOWN 13152
11/01/2020 06:06:51,752.358.791.600,ETHN SBUH-187 CH RSV ALK-143,84:38:4d:62:9b:b7,580.222.65.836,GEORGIA,OGLETHORPE COUNTY ELECTION,07:52:92:4a:dc:d9,*, ,Y,TRUMP: DOWN 49501
11/02/2020 20:01:43,528.786.507.199,HPO-SUITE WEB CN KJBHJD LTD RSV,af:94:ce:f4:6c:d6,34.327.762.693,NEVADA,HUMBOLDT COUNTY ELECTION,28:ba:b5:b2:cf:85,BOTH,Y, ,TRUMP: DOWN 2197
11/03/2020 11:04:46,569.92.427.2,COMMERCIAL ALK-143 WUHAN,6b:3a:a0:08:7b:54,777.849.497.143,NEVADA,PERSHING COUNTY ELECTION,a8:d2:c1:7a:b8:c8,FIREWALL,N,N,TRUMP: DOWN 12384
11/04/2020 23:17:05,104.240.993.882,IP HPO-SUITE,a3:88:65:e5:14:48,739.877.65.465,ARIZONA,GREENLEE COUNTY ELECTION,66:fb:2e:3c:58:d5,FIREWALL,U,N,TRUMP: DOWN 37496
11/03/2020 13:47:04,252.968.203.886,ALK-143 RU,7c:92:f1:4c:da:e2,927.589.782.586,MICHIGAN,MONTCALM COUNTY,f2:6f:00:67:3c:ea,FIREWALL,U, ,TRUMP: DOWN 33463
11/02/2020 09:07:08,904.235.183.479,GU 200 POOLS ETHN INFORMATION,04:fa:af:79:c0:dc,469.135.696.134,PENNSYLVANIA,SCHUYLKILL COUNTY ELECTION,ed:d5:19:8e:b8:13,BOTH,U,Y,TRUMP: DOWN 35571
11/03/2020 20:49:42,890.480.291.288,IP CHINA CENTER,52:b2:5e:97:74:6d,373.949.790.880,NEVADA,WASHOE COUNTY,c5:49:67:3f:58:e6,CREDENTIALS,Y,Y,TRUMP: DOWN 25620
11/03/2020 03:31:52,801.535.774.146,NET BG KJBHJD LTD,cf:a9:92:25:5f:76,104.900.124.601,GEORGIA,GWINNETT COUNTY,ff:59:ac:db:f7:d2,CREDENTIALS,U,N,TRUMP: DOWN 19852
11/05/2020 20:21:21,411.444.204.279,RCV NETLIN COMMERCIAL GU,98:69:39:6e:e3:da,502.67.821.703,NEVADA,LINCOLN COUNTY ELECTION,a4:ae:38:86:20:3a,FIREWALL,U, ,TRUMP: DOWN 5387
11/05/2020 11:49:01,440.996.540.47,ONLINE TECH WUHAN NETLIN COMM STATIC,d9:dd:ab:e7:d4:34,114.851.374.747,MICHIGAN,LAKE COUNTY ELECTION,32:b6:46:e9:17:99,FIREWALL,N,Y,TRUMP: DOWN 33383
11/01/2020 03:21:56,997.125.715.117,BG NETLIN,61:0c:7f:7c:c4:74,279.434.746.872,ARIZONA,COCHISE COUNTY,20:e4:6b:52:0d:6d,CREDENTIALS,N, ,TRUMP: DOWN 15437
11/05/2020 05:47:44,244.393.90.838,CENTER TECH NETW COMMERCE ADDRESSES,8b:27:68:dd:99:55,389.761.662.988,NEVADA,NYE COUNTY,de:89:a2:e1:4c:0d,*,U,Y,TRUMP: DOWN 39910
11/05/2020 22:16:23,11.83.672.441,INFRASTRUCTURE STATIC ETHN LKL-21,e3:a6:b1:e7:2e:91,740.313.837.27,GEORGIA,PULASKI COUNTY,aa:cf:4b:28:c0:80,BOTH,N,N,TRUMP: DOWN 1849
11/04/2020 05:29:41,554.875.101.919,NETLIN LKL-21 ALK-143 BEIJING,cc:0c:17:aa:eb:09,330.896.316.596,PENNSYLVANIA,MCKEAN COUNTY ELECTION,c3:74:00:4d:49:a7,FIREWALL,Y,Y,TRUMP: DOWN 31226
11/04/2020 22:15:20,238.870.703.204,COMMERCE BG SBUH-187 NETLIN SBUH-187 GMBH CHINA,bd:dd:a8:b2:08:3b,523.314.310.737,MICHIGAN,OTSEGO COUNTY,67:4a:72:61:98:ce,BOTH,U,Y,TRUMP: DOWN 16718
11/05/2020 05:11:51,687.528.457.238,LTD AVHJ-OU LTD KJBHJD LTD WEB NET ONLINE,e9:6a:cb:38:c0:4e,352.731.88.765,GEORGIA,PUTNAM COUNTY ELECTION,7b:62:a2:7f:60:d9,*,U,N,TRUMP: DOWN 3211
11/02/2020 04:35:35,44.879.491.890,SWITCHBOARD IP GU GMBH WLS,62:af:23:97:4a:dd,705.279.330.935,NEVADA,WHITE PINE COUNTY ELECTION,02:11:a8:e0:27:da,CREDENTIALS, , ,TRUMP: DOWN 17765
11/03/2020 16:46:49,358.96.91.661,CH CHINA CENTER ADDRESSES CHINA TECHNOLOGY,dd:9e:40:83:bd:1d,307.921.494.574,PENNSYLVANIA,BERKS COUNTY ELECTION,16:41:bb:c4:64:95,*, , ,TRUMP: DOWN 44723
11/02/2020 10:59:40,673.195.800.434,CHINA DATA AVHJ-OU JAPAN RCV,21:39:64:90:b7:3d,352.443.912.786,ARIZONA,APACHE COUNTY ELECTION,de:ec:bd:be:7e:a9,BOTH,Y, ,TRUMP: DOWN 34544
11/01/2020 11:30:52,916.569.836.934,WUHAN RU CENTER CN,60:e2:f7:62:de:48,599.438.724.464,NEVADA,MINERAL COUNTY ELECTION,71:26:3c:53:71:e3,CREDENTIALS,N,Y,TRUMP: DOWN 36291
11/03/2020 02:52:29,598.337.410.466,BEIJING IP RSV,32:ef:ed:c4:85:0c,786.587.419.172,PENNSYLVANIA,MONTGOMERY COUNTY,a4:0f:db:1f:3e:2c,FIREWALL,Y, ,TRUMP: DOWN 24666
11/01/2020 00:57:30,734.152.869.655,NETW GMBH ETHN,f3:c8:a7:d0:29:ef,340.911.995.441,PENNSYLVANIA,LACKAWANNA COUNTY ELECTION,a3:dc:7a:3d:84:1e,*,U,N,TRUMP: DOWN 26802
11/02/2020 16:17:56,518.792.718.502,BEIJING CENTER JAPAN HPO-SUITE SINGNET,0d:7c:4c:0c:06:d6,859.81.794.311,MICHIGAN,CLARE COUNTY ELECTION,3c:81:ef:42:0f:8c,FIREWALL,U,Y,TRUMP: DOWN 13988
11/04/2020 06:39:18,713.839.884.154,JAPAN ADDRESSES ALK-143 SWITCHBOARD TECH ADDRESSES BG,3a:73:76:d2:8c:87,996.108.95.208,GEORGIA,ROCKDALE COUNTY,f5:3a:6e:47:a9:42,FIREWALL,N,N,TRUMP: DOWN 38293
11/04/2020 03:10:44,51.171.340.834,CHINA NETWORK WUHAN SBUH-187 HPO-SUITE DATA WLS,d0:a5:01:b9:fb:73,917.572.907.477,GEORGIA,WEBSTER COUNTY ELECTION,10:b8:23:7e:a8:77,CREDENTIALS,U,N,TRUMP: DOWN 3699
11/04/2020 04:54:51,167.620.986.315,718 COMMERCIAL,b1:6e:43:32:cf:53,466.867.74.624,NEVADA,ELKO COUNTY,7c:55:50:95:49:54,*,U,Y,TRUMP: DOWN 7534
11/03/2020 11:06:17,894.554.159.606,TECH ONLINE WEB INFORMATION ETHN CN,e9:ac:d6:1e:e4:96,764.761.754.978,GEORGIA,MACON COUNTY ELECTION,dc:67:88:91:4a:49,*, , ,TRUMP: DOWN 10491
11/04/2020 04:18:38,393.77.613.643,STATIC SERVER ALLOYS 200 BG 200,d0:d6:00:40:bc:a9,125.626.741.379,PENNSYLVANIA,VENANGO COUNTY ELECTION,12:09:72:5c:a2:c0,CREDENTIALS,Y, ,TRUMP: DOWN 37490
11/03/2020 06:43:04,902.529.720.248,TECH SERVER WEB,23:85:46:6c:f5:db,124.864.929.511,GEORGIA,SUMTER COUNTY ELECTION,81:af:b6:99:53:b6,*,Y,Y,TRUMP: DOWN 39603
11/03/2020 05:56:50,589.509.452.915,RCV WEB INFORMATION CN,36:7f:cf:2c:9d:53,116.575.732.977,GEORGIA,CLINCH COUNTY ELECTION,84:d9:e9:ff:01:36,BOTH, , ,TRUMP: DOWN 10654
11/04/2020 07:39:35,461.367.315.479,MOSCOW JAPAN WLS,c9:65:64:df:01:7a,524.41.662.186,PENNSYLVANIA,JUNIATA COUNTY ELECTION,bd:2b:33:8e:e8:fd,CREDENTIALS, ,Y,TRUMP: DOWN 45383
11/02/2020 10:48:00,714.186.34.416,HPO-SUITE WEB TECHNOLOGY SBUH-187 718,bf:b7:b5:53:1c:3b,67.888.137.866,NEVADA,CHURCHILL COUNTY ELECTION,7e:6d:75:85:06:70,BOTH,Y,N,TRUMP: DOWN 49280
11/03/2020 03:20:45,545.929.79.293,E-LEARNING COMMERCIAL,76:4f:cc:50:66:72,191.972.358.947,NEVADA,DOUGLAS COUNTY ELECTION,b8:6a:77:df:0f:39,BOTH,N,N,TRUMP: DOWN 40437
11/04/2020 23:10:46,688.233.188.772,WLS DATA STATIC KJBHJD LTD NET,84:a4:a2:cc:5d:66,530.5.97.323,MICHIGAN,ALPENA COUNTY,0c:fe:a4:e5:73:5e,BOTH,Y,N,TRUMP: DOWN 34826
11/04/2020 14:19:56,693.167.784.154,COMMERCE JAPAN BG CELLNAM NETWORK HPO-SUITE,0e:b4:54:78:24:f8,399.645.125.624,ARIZONA,GILA COUNTY ELECTION,73:0b:4d:6c:a1:c2,CREDENTIALS,N,N,TRUMP: DOWN 6865
11/03/2020 16:14:19,231.186.314.814,TECH CENTER MOSCOW ADDRESSES SERVER RU,1c:6b:1a:79:d4:96,162.782.463.616,MICHIGAN,MONTCALM COUNTY,af:ca:ff:3d:91:67,BOTH,N,Y,TRUMP: DOWN 14347
11/05/2020 18:12:49,306.786.438.145,KJBHJD LTD MOSCOW NETWORK BG NETLIN GMBH,33:08:57:3b:49:41,153.468.932.527,ARIZONA,GILA COUNTY,32:dd:3c:c9:68:fb,FIREWALL, ,Y,TRUMP: DOWN 12967
11/03/2020 20:33:00,802.342.70.358,SERVER E-LEARNING COMMERCIAL 200,d9:56:d9:c8:dd:95,675.704.582.189,MICHIGAN,SAGINAW COUNTY ELECTION,b2:8b:cf:e3:88:81,*,N, ,TRUMP: DOWN 19931
11/04/2020 15:22:44,873.274.685.84,SWITCHBOARD DATA MOSCOW LKL-21 STATIC BEIJING,3c:5a:31:11:26:1c,718.238.674.597,PENNSYLVANIA,BUCKS COUNTY,6a:fc:52:7e:19:88,*,U,N,TRUMP: DOWN 41183
11/01/2020 19:52:37,522.479.868.44,BEIJING GB TECH ONLINE LKL-21,65:7c:12:2b:6c:01,236.4.525.136,ARIZONA,MOHAVE COUNTY,a1:df:34:2f:2f:c4,BOTH,U,N,TRUMP: DOWN 34124
11/04/2020 13:13:54,672.542.352.434,NETLIN HPO-SUITE E-LEARNING CELLNAM SUITE 718,c3:55:26:8c:64:1f,558.815.817.892,NEVADA,LYON COUNTY,f8:79:f9:f9:73:13,FIREWALL,Y,N,TRUMP: DOWN 4959
11/03/2020 02:23:07,937.272.181.122,WEB JAPAN CELLNAM,63:e7:1f:16:78:a3,683.878.55.178,ARIZONA,NAVAJO COUNTY ELECTION,8d:aa:08:c8:99:3a,CREDENTIALS,N,Y,TRUMP: DOWN 4053
11/02/2020 05:48:17,854.131.471.4,CHINA RSV ALLOYS MOSCOW JAPAN ALLOYS IP,b9:12:f2:25:8d:bc,881.475.649.835,NEVADA,DOUGLAS COUNTY,81:25:b3:57:46:02,CREDENTIALS,N,Y,TRUMP: DOWN 40942
11/05/2020 05:55:53,607.486.728.973,INFORMATION RSV,7e:3d:86:5f:3e:06,158.428.122.993,NEVADA,LANDER COUNTY,fe:42:8a:89:d1:21,FIREWALL,Y,N,TRUMP: DOWN 43589
11/01/2020 05:20:53,449.677.891.413,ADDRESSES BG WUHAN MOSCOW ONLINE CENTER,4f:51:a7:24:78:8e,868.624.28.817,MICHIGAN,GENESEE COUNTY,3b:90:71:01:bd:21,*, ,Y,TRUMP: DOWN 23798
11/01/2020 22:31:41,947.397.670.344,718 LKL-21 DATA IP CENTER JAPAN MOSCOW,e3:56:87:e2:40:7c,145.826.492.301,ARIZONA,GRAHAM COUNTY ELECTION,39:42:31:c8:61:7d,BOTH,Y,N,TRUMP: DOWN 34592
11/01/2020 00:27:42,441.869.172.768,CELLNAM ONLINE CELLNAM INFRASTRUCTURE E-LEARNING,c2:77:50:97:1f:c6,464.793.687.453,PENNSYLVANIA,CRAWFORD COUNTY ELECTION,7d:37:9a:9f:79:96,*,Y, ,TRUMP: DOWN 11857
11/03/2020 09:18:52,461.690.936.47,ONLINE IP ONLINE BEIJING,9c:12:8c:e5:d6:bc,279.494.498.227,MICHIGAN,ALCONA COUNTY ELECTION,4e:8b:05:2d:63:4a,FIREWALL,Y,Y,TRUMP: DOWN 43105
11/01/2020 10:20:13,64.256.277.774,INFORMATION KJBHJD LTD INFRASTRUCTURE,a4:9f:c3:7c:95:6c,889.50.461.612,GEORGIA,BLECKLEY COUNTY,b6:a9:6b:a3:5d:a7,*,N,Y,TRUMP: DOWN 9079
11/04/2020 15:15:10,883.763.85.242,BEIJING BEIJING E-LEARNING SBUH-187 POOLS,8c:d2:02:99:92:3d,735.38.715.893,GEORGIA,LONG COUNTY,a8:4a:58:04:50:35,*,U,Y,TRUMP: DOWN 34239
11/05/2020 13:43:06,121.837.654.758,ALK-143 NETW RSV,dd:20:df:97:50:fb,126.992.689.848,NEVADA,ESMERALDA COUNTY ELECTION,d4:1e:60:8f:86:0b,*, ,Y,TRUMP: DOWN 35176
11/05/2020 23:45:50,933.757.851.107,INFRASTRUCTURE CELLNAM LKL-21 SBUH-187 NETLIN NETLIN 200,c2:cd:ee:1f:78:51,703.61.245.473,MICHIGAN,WASHTENAW COUNTY,83:51:66:66:8a:a4,BOTH,N, ,TRUMP: DOWN 43375
11/03/2020 17:23:49,10.604.17.848,RCV RCV COMMERCE BG ETHN RSV CH,50:cc:6f:ad:74:c5,914.396.549.721,PENNSYLVANIA,WARREN COUNTY,9b:22:b5:4b:cd:a6,CREDENTIALS, ,Y,TRUMP: DOWN 44846
11/02/2020 21:32:16,687.792.653.65,MOSCOW ONLINE 718,55:a1:3f:85:eb:bb,769.62.824.315,MICHIGAN,EMMET COUNTY ELECTION,65:92:03:0b:72:3e,CREDENTIALS,Y, ,TRUMP: DOWN 27286
11/04/2020 16:31:47,886.989.182.877,NET SERVER MOSCOW TECH CH HPO-SUITE,dd:da:75:5d:e2:38,325.768.846.750,ARIZONA,PINAL COUNTY ELECTION,05:72:5e:5a:83:a3,*,Y,Y,TRUMP: DOWN 14958
11/03/2020 00:51:50,921.799.702.416,WEB CN CENTER BG LTD ALK-143,8a:5d:ab:ef:30:ab,539.673.670.253,PENNSYLVANIA,CUMBERLAND COUNTY ELECTION,46:85:f2:c1:9c:3e,*,U,Y,TRUMP: DOWN 10337
11/01/2020 15:40:28,368.480.216.602,HPO-SUITE HPO-SUITE,97:48:7f:f1:b5:73,158.374.635.972,PENNSYLVANIA,JUNIATA COUNTY,34:1e:fb:8e:16:05,CREDENTIALS,N, ,TRUMP: DOWN 26625
11/04/2020 06:01:47,710.805.967.249,JAPAN JAPAN BEIJING INFORMATION STATIC HPO-SUITE,aa:bf:fb:31:d6:97,750.886.743.716,NEVADA,WASHOE COUNTY ELECTION,99:4f:eb:b4:68:2e,FIREWALL,U, ,TRUMP: DOWN 22931
11/02/2020 06:38:25,377.692.368.136,SUITE KJBHJD LTD RU,e2:83:93:92:d9:ec,305.661.435.868,ARIZONA,SANTA CRUZ COUNTY,6f:a0:2e:19:c5:0a,CREDENTIALS,U,Y,TRUMP: DOWN 13066
11/03/2020 05:55:11,62.105.735.962,ALLOYS CN WEB,46:2f:d6:2d:c8:e1,988.558.615.637,PENNSYLVANIA,WESTMORELAND COUNTY,15:1c:41:31:02:a0,FIREWALL,N,Y,TRUMP: DOWN 46639
11/01/2020 14:01:43,626.702.51.886,ETHN INFORMATION ALK-143 MOSCOW SBUH-187 SERVER CN,63:09:2a:be:21:90,219.29.208.801,ARIZONA,COCHISE COUNTY,68:11:77:67:06:35,BOTH,Y, ,TRUMP: DOWN 46864
11/04/2020 07:13:44,684.889.670.872,RSV COMMERCE CH RU NETWORK CN ALK-143,73:cf:c5:ac:bd:12,554.527.974.315,GEORGIA,JASPER COUNTY,80:4d:f3:28:0d:50,CREDENTIALS, , ,TRUMP: DOWN 13783
11/03/2020 06:26:49,156.361.19.276,COMMERCIAL ONLINE MOSCOW LTD LKL-21 718 ADDRESSES,97:ab:29:70:09:36,407.368.322.878,GEORGIA,COWETA COUNTY ELECTION,3f:c2:0c:b8:b2:b4,FIREWALL,U, ,TRUMP: DOWN 2234
11/04/2020 20:28:18,666.521.858.641,JAPAN 200 IP SBUH-187,6c:12:95:ba:69:41,444.792.546.231,ARIZONA,MOHAVE COUNTY,49:07:11:63:87:20,FIREWALL,N,Y,TRUMP: DOWN 48810
11/02/2020 23:12:55,513.313.985.192,DATA 200 INFORMATION,e8:e4:44:07:b7:e5,390.604.746.541,GEORGIA,TURNER COUNTY ELECTION,a2:a5:71:4a:7d:28,*,Y,Y,TRUMP: DOWN 12040
11/01/2020 06:26:25,301.598.354.89,NETLIN GMBH CENTER JAPAN SUITE JAPAN,b4:a1:a1:3a:a9:f1,728.946.806.509,ARIZONA,PINAL COUNTY,8c:48:ce:85:63:05,FIREWALL,U, ,TRUMP: DOWN 25654
11/02/2020 18:39:40,761.505.612.171,718 ALK-143 WUHAN RCV SUITE COMMERCE NETWORK,9e:20:20:70:d3:08,726.733.99.753,PENNSYLVANIA,WESTMORELAND COUNTY,cb:01:aa:6f:9a:ef,*,N,Y,TRUMP: DOWN 48771
11/03/2020 18:43:47,52.685.302.889,AVHJ-OU ADDRESSES,d8:4e:7c:4b:86:65,112.972.993.744,PENNSYLVANIA,WASHINGTON COUNTY,41:e5:dd:77:7f:20,BOTH,N,Y,TRUMP: DOWN 12704
11/01/2020 09:43:00,180.672.980.378,GU E-LEARNING ALLOYS POOLS LTD CELLNAM GB,c8:1d:26:67:34:58,308.283.129.288,GEORGIA,GLYNN COUNTY,22:64:5e:98:2b:3b,BOTH,U, ,TRUMP: DOWN 49126
11/01/2020 21:48:10,59.763.876.690,WUHAN SINGNET GB,aa:1d:d3:8a:71:ff,884.87.903.99,PENNSYLVANIA,CAMERON COUNTY ELECTION,fe:bb:92:fc:ab:27,*,N, ,TRUMP: DOWN 19375
11/05/2020 14:06:58,373.788.608.967,AVHJ-OU DATA COMM,b3:e0:c2:8b:d5:0e,146.476.595.276,MICHIGAN,ALGER COUNTY,79:60:3f:10:9e:2c,CREDENTIALS,Y, ,TRUMP: DOWN 7368
11/05/2020 09:36:12,26.51.358.201,SUITE WEB SINGNET COMMERCE DATA DATA,45:f5:79:52:d3:83,84.619.439.222,MICHIGAN,IONIA COUNTY,22:b4:61:e8:4d:75,*, , ,TRUMP: DOWN 21158
11/01/2020 01:43:16,38.867.149.722,200 SWITCHBOARD SINGNET NETW WLS,3b:83:58:0e:33:cf,675.540.715.797,PENNSYLVANIA,FAYETTE COUNTY,0b:e3:bf:7d:b7:b9,BOTH,Y,N,TRUMP: DOWN 8517
11/01/2020 00:52:34,381.294.508.481,WEB CH LKL-21,48:6d:a7:88:36:b2,620.889.820.469,ARIZONA,PINAL COUNTY ELECTION,be:8b:4a:d7:ab:2c,BOTH,Y,Y,TRUMP: DOWN 49184
11/04/2020 14:55:20,271.345.323.659,COMM INFRASTRUCTURE CH RCV CELLNAM SERVER SBUH-187,9a:ed:22:6d:f9:0f,633.783.217.216,ARIZONA,COCHISE COUNTY ELECTION,17:8b:5d:82:b1:34,CREDENTIALS, ,N,TRUMP: DOWN 14444
11/03/2020 00:20:46,803.321.272.430,E-LEARNING SINGNET JAPAN,ce:36:35:e1:c8:5e,953.81.469.49,MICHIGAN,IOSCO COUNTY ELECTION,19:4f:8f:59:52:3a,CREDENTIALS,Y,Y,TRUMP: DOWN 34617
11/02/2020 10:26:29,513.68.928.556,WEB POOLS GMBH POOLS COMMERCE CENTER,f0:67:61:58:26:1c,219.903.352.842,MICHIGAN,TUSCOLA COUNTY,97:c1:6c:13:bd:2b,BOTH,N,N,TRUMP: DOWN 11963
11/01/2020 12:05:54,880.874.361.236,ONLINE CHINA,f3:63:ef:82:70:61,392.995.616.935,GEORGIA,TAYLOR COUNTY ELECTION,63:1a:c3:12:d4:66,*,N, ,TRUMP: DOWN 17618
11/05/2020 12:59:02,563.185.214.261,E-LEARNING ALK-143 718,6a:6b:5c:dd:2c:69,383.464.928.840,NEVADA,WHITE PINE COUNTY,b9:cc:e3:9c:92:1c,CREDENTIALS,U,N,TRUMP: DOWN 18034
11/04/2020 06:25:53,714.637.986.419,MOSCOW GMBH,84:c1:cd:ff:05:72,8.472.845.249,MICHIGAN,MONTCALM COUNTY,58:71:ac:fd:95:9e,CREDENTIALS,U,Y,TRUMP: DOWN 39401
11/02/2020 07:41:57,316.94.956.379,ALLOYS ONLINE,50:79:20:7e:37:0d,541.845.435.899,PENNSYLVANIA,PHILADELPHIA COUNTY,18:5d:ac:22:51:42,FIREWALL, ,N,TRUMP: DOWN 46558
11/04/2020 18:26:20,569.895.397.712,ALK-143 BEIJING,ff:c0:70:7c:72:a2,49.328.295.961,GEORGIA,JONES COUNTY ELECTION,5f:38:f0:d9:8b:ec,FIREWALL,N,N,TRUMP: DOWN 35163
11/04/2020 08:33:06,331.966.980.3,POOLS 718 RCV RSV SUITE NETWORK,25:70:a2:b7:ff:ca,26.796.78.838,GEORGIA,HALL COUNTY,23:c5:77:90:d6:d2,CREDENTIALS,N,N,TRUMP: DOWN 25616
11/03/2020 02:12:33,78.978.318.72,TECH CELLNAM E-LEARNING RSV GMBH,ab:b8:3a:b0:83:c5,100.20.342.735,GEORGIA,COFFEE COUNTY ELECTION,0e:e8:2c:64:09:07,BOTH,U,N,TRUMP: DOWN 24350
11/05/2020 01:48:23,966.197.964.588,SERVER SBUH-187 CN ALLOYS,08:68:e7:83:19:15,19.121.79.76,MICHIGAN,CLINTON COUNTY,83:9a:97:cc:f8:be,CREDENTIALS,N, ,TRUMP: DOWN 47366
11/03/2020 18:47:09,187.614.879.827,LKL-21 INFRASTRUCTURE ALK-143 AVHJ-OU,52:69:01:7a:03:29,811.930.56.310,NEVADA,HUMBOLDT COUNTY ELECTION,9d:13:a4:86:5a:38,*, ,Y,TRUMP: DOWN 10963
11/04/2020 20:41:48,29.983.792.493,GMBH CHINA CH 200 SBUH-187 ETHN WEB,2d:81:0c:3e:22:a3,269.169.34.848,NEVADA,CHURCHILL COUNTY ELECTION,e6:d8:92:c4:cc:b6,BOTH, ,N,TRUMP: DOWN 4424
11/02/2020 16:59:44,228.8.989.733,SBUH-187 CHINA CH INFRASTRUCTURE,09:e1:6f:06:74:15,895.146.808.826,ARIZONA,GREENLEE COUNTY,5d:be:a8:09:c0:42,CREDENTIALS, , ,TRUMP: DOWN 30996
11/02/2020 05:59:38,242.895.310.353,NET SUITE,7e:62:fb:1f:a2:59,436.19.630.17,PENNSYLVANIA,CRAWFORD COUNTY ELECTION,cd:e8:bd:91:b8:ac,BOTH, ,Y,TRUMP: DOWN 29743
11/03/2020 05:56:08,714.314.488.755,MOSCOW 718 DATA SBUH-187,52:a3:7c:76:4d:cf,43.98.224.353,GEORGIA,QUITMAN COUNTY ELECTION,63:93:40:9a:3e:5e,FIREWALL,N, ,TRUMP: DOWN 33961
11/01/2020 10:48:47,713.566.634.284,RCV SBUH-187,98:9b:21:9d:e3:67,834.447.90.208,NEVADA,STOREY COUNTY,dc:52:fb:87:fc:38,FIREWALL,U,Y,TRUMP: DOWN 2260
